,open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore,datetime_utc,datetime_utc_str,time_str,pos
359,1713679140000,65012.8,65012.9,64981.5,64992.9,25.482,1713679199999,1656367.3559,733,4.245,275886.7367,0,2024-04-21 05:59:59.999,2024-04-21 05:59:59.999,05:59,1
360,1713679200000,64992.9,65010.6,64951.0,64953.2,64.617,1713679259999,4198614.4727,1570,14.824,963333.8077,0,2024-04-21 06:00:59.999,2024-04-21 06:00:59.999,06:00,1
361,1713679260000,64953.2,64978.0,64935.7,64940.2,71.992,1713679319999,4675990.6009,1781,23.153,1503877.1295,0,2024-04-21 06:01:59.999,2024-04-21 06:01:59.999,06:01,1
362,1713679320000,64940.2,65000.0,64901.2,65000.0,107.793,1713679379999,6999397.187,2139,43.786,2843587.0469,0,2024-04-21 06:02:59.999,2024-04-21 06:02:59.999,06:02,1
363,1713679380000,64999.9,65022.4,64979.8,64986.9,74.722,1713679439999,4856980.8886,1514,42.836,2784321.038,0,2024-04-21 06:03:59.999,2024-04-21 06:03:59.999,06:03,1
364,1713679440000,64986.9,64997.0,64976.2,64981.4,24.681,1713679499999,1603930.7516,774,9.019,586103.3704,0,2024-04-21 06:04:59.999,2024-04-21 06:04:59.999,06:04,1
365,1713679500000,64981.4,65013.6,64981.4,65011.1,61.369,1713679559999,3989002.4183,1379,41.336,2686856.2593,0,2024-04-21 06:05:59.999,2024-04-21 06:05:59.999,06:05,1
366,1713679560000,65011.0,65040.4,64992.5,64997.5,58.376,1713679619999,3795300.7812,1332,29.478,1916473.5077,0,2024-04-21 06:06:59.999,2024-04-21 06:06:59.999,06:06,1
367,1713679620000,64997.5,65005.4,64959.4,64969.0,51.481,1713679679999,3345437.9247,1534,19.456,1264335.8949,0,2024-04-21 06:07:59.999,2024-04-21 06:07:59.999,06:07,1
368,1713679680000,64969.1,64974.1,64952.2,64963.5,66.455,1713679739999,4317208.3506,1228,20.945,1360615.881,0,2024-04-21 06:08:59.999,2024-04-21 06:08:59.999,06:08,1
369,1713679740000,64963.6,64988.9,64950.2,64950.2,29.057,1713679799999,1887686.6049,1046,11.581,752430.8868,0,2024-04-21 06:09:59.999,2024-04-21 06:09:59.999,06:09,1
370,1713679800000,64950.3,64993.5,64950.3,64993.4,55.344,1713679859999,3595315.5513,1029,46.934,3048978.383,0,2024-04-21 06:10:59.999,2024-04-21 06:10:59.999,06:10,1
371,1713679860000,64993.4,65000.0,64952.6,64954.1,63.936,1713679919999,4154449.3424,1223,29.753,1933370.7471,0,2024-04-21 06:11:59.999,2024-04-21 06:11:59.999,06:11,1
372,1713679920000,64954.2,64963.4,64950.1,64951.5,20.377,1713679979999,1323618.7316,808,8.637,561034.0404,0,2024-04-21 06:12:59.999,2024-04-21 06:12:59.999,06:12,1
373,1713679980000,64951.4,64987.5,64951.4,64964.1,52.521,1713680039999,3412058.0544,1015,24.056,1562809.771,0,2024-04-21 06:13:59.999,2024-04-21 06:13:59.999,06:13,1
374,1713680040000,64964.0,64985.3,64964.0,64978.6,17.872,1713680099999,1161216.1382,624,7.558,491072.2398,0,2024-04-21 06:14:59.999,2024-04-21 06:14:59.999,06:14,1
375,1713680100000,64978.7,64978.7,64949.9,64953.0,48.094,1713680159999,3124169.5154,1529,15.654,1016854.7975,0,2024-04-21 06:15:59.999,2024-04-21 06:15:59.999,06:15,1
376,1713680160000,64953.0,65016.5,64953.0,64987.6,59.886,1713680219999,3892215.4124,1473,48.567,3156583.0379,0,2024-04-21 06:16:59.999,2024-04-21 06:16:59.999,06:16,1
377,1713680220000,64987.6,65037.0,64987.6,65037.0,51.532,1713680279999,3350618.9216,1411,36.248,2356824.676,0,2024-04-21 06:17:59.999,2024-04-21 06:17:59.999,06:17,1
378,1713680280000,65036.9,65068.6,65036.9,65038.0,78.899,1713680339999,5132744.9959,1735,54.102,3519526.6199,0,2024-04-21 06:18:59.999,2024-04-21 06:18:59.999,06:18,1
379,1713680340000,65038.1,65062.4,65037.0,65062.4,40.883,1713680399999,2659438.6757,1065,32.493,2113684.4224,0,2024-04-21 06:19:59.999,2024-04-21 06:19:59.999,06:19,1
380,1713680400000,65062.3,65067.9,65026.4,65038.2,149.163,1713680459999,9702738.3941,1447,60.459,3932208.9422,0,2024-04-21 06:20:59.999,2024-04-21 06:20:59.999,06:20,1
381,1713680460000,65038.3,65086.6,65030.0,65078.8,70.648,1713680519999,4597017.8759,1462,50.905,3312361.9855,0,2024-04-21 06:21:59.999,2024-04-21 06:21:59.999,06:21,1
382,1713680520000,65078.8,65106.5,65078.7,65080.7,84.132,1713680579999,5476309.9776,1509,58.391,3800786.0991,0,2024-04-21 06:22:59.999,2024-04-21 06:22:59.999,06:22,1
383,1713680580000,65080.8,65099.0,65080.7,65086.0,103.265,1713680639999,6721862.118,1049,42.941,2795122.596,0,2024-04-21 06:23:59.999,2024-04-21 06:23:59.999,06:23,1
384,1713680640000,65086.0,65174.0,65081.1,65139.2,190.207,1713680699999,12389428.4158,3041,142.442,9277860.5896,0,2024-04-21 06:24:59.999,2024-04-21 06:24:59.999,06:24,1
385,1713680700000,65138.7,65164.5,65101.4,65101.4,129.016,1713680759999,8403564.8574,2140,66.156,4309485.8726,0,2024-04-21 06:25:59.999,2024-04-21 06:25:59.999,06:25,1
386,1713680760000,65101.5,65132.3,65101.4,65128.6,36.072,1713680819999,2348879.6266,928,21.805,1419817.4216,0,2024-04-21 06:26:59.999,2024-04-21 06:26:59.999,06:26,1
387,1713680820000,65128.7,65161.0,65124.6,65139.0,44.769,1713680879999,2916407.3848,1184,26.886,1751370.8163,0,2024-04-21 06:27:59.999,2024-04-21 06:27:59.999,06:27,1
388,1713680880000,65139.0,65149.8,65114.1,65114.1,46.714,1713680939999,3042673.4835,1096,24.447,1592426.9534,0,2024-04-21 06:28:59.999,2024-04-21 06:28:59.999,06:28,1
389,1713680940000,65114.2,65135.4,65107.7,65131.9,33.196,1713680999999,2161807.6416,915,20.558,1338772.2804,0,2024-04-21 06:29:59.999,2024-04-21 06:29:59.999,06:29,1
390,1713681000000,65131.9,65150.0,65120.4,65128.2,50.462,1713681059999,3286745.0555,1261,34.652,2256988.6724,0,2024-04-21 06:30:59.999,2024-04-21 06:30:59.999,06:30,1
391,1713681060000,65128.3,65128.3,65096.9,65105.3,41.869,1713681119999,2725982.6642,1311,14.394,937179.5369,0,2024-04-21 06:31:59.999,2024-04-21 06:31:59.999,06:31,1
392,1713681120000,65105.3,65127.5,65090.4,65090.4,35.727,1713681179999,2326030.5817,1281,15.147,986207.7433,0,2024-04-21 06:32:59.999,2024-04-21 06:32:59.999,06:32,1
393,1713681180000,65090.5,65100.0,65090.4,65091.7,35.017,1713681239999,2279481.6947,714,6.778,441218.17,0,2024-04-21 06:33:59.999,2024-04-21 06:33:59.999,06:33,1
394,1713681240000,65091.6,65106.2,65091.6,65106.1,49.206,1713681299999,3203273.6699,758,22.67,1475739.1706,0,2024-04-21 06:34:59.999,2024-04-21 06:34:59.999,06:34,1
395,1713681300000,65106.2,65148.4,65095.1,65095.1,68.25,1713681359999,4444374.9932,1526,36.256,2361065.4254,0,2024-04-21 06:35:59.999,2024-04-21 06:35:59.999,06:35,1
396,1713681360000,65095.2,65103.5,65074.0,65097.1,41.666,1713681419999,2711964.3648,1213,19.204,1249992.7781,0,2024-04-21 06:36:59.999,2024-04-21 06:36:59.999,06:36,1
397,1713681420000,65097.1,65129.2,65097.1,65100.1,27.593,1713681479999,1796496.9747,860,12.833,835472.3956,0,2024-04-21 06:37:59.999,2024-04-21 06:37:59.999,06:37,1
398,1713681480000,65100.1,65103.5,65077.0,65093.6,47.94,1713681539999,3120534.5551,1116,18.452,1201014.8297,0,2024-04-21 06:38:59.999,2024-04-21 06:38:59.999,06:38,1
399,1713681540000,65093.6,65093.6,65068.0,65080.5,27.259,1713681599999,1773887.4261,746,8.393,546177.5783,0,2024-04-21 06:39:59.999,2024-04-21 06:39:59.999,06:39,1
400,1713681600000,65080.5,65108.2,65080.5,65094.3,27.049,1713681659999,1760707.8768,851,17.152,1116432.7937,0,2024-04-21 06:40:59.999,2024-04-21 06:40:59.999,06:40,1
401,1713681660000,65094.4,65105.4,65075.0,65085.8,44.625,1713681719999,2904567.7075,1171,26.149,1701942.3182,0,2024-04-21 06:41:59.999,2024-04-21 06:41:59.999,06:41,1
402,1713681720000,65085.8,65100.9,65077.4,65077.4,30.77,1713681779999,2002804.3674,749,21.608,1406472.5882,0,2024-04-21 06:42:59.999,2024-04-21 06:42:59.999,06:42,1
403,1713681780000,65077.5,65089.2,65075.0,65075.1,15.706,1713681839999,1022184.8928,547,5.231,340444.4886,0,2024-04-21 06:43:59.999,2024-04-21 06:43:59.999,06:43,1
404,1713681840000,65075.0,65087.3,65065.1,65070.0,20.822,1713681899999,1354994.2829,634,8.301,540225.2441,0,2024-04-21 06:44:59.999,2024-04-21 06:44:59.999,06:44,1
405,1713681900000,65070.0,65081.2,65044.0,65060.9,74.152,1713681959999,4824226.2035,1543,28.145,1831113.763,0,2024-04-21 06:45:59.999,2024-04-21 06:45:59.999,06:45,1
406,1713681960000,65060.9,65081.2,65060.9,65073.3,29.653,1713682019999,1929576.5997,660,14.15,920759.3633,0,2024-04-21 06:46:59.999,2024-04-21 06:46:59.999,06:46,1
407,1713682020000,65073.3,65073.4,65045.1,65046.1,29.522,1713682079999,1920730.7978,783,6.732,437982.3194,0,2024-04-21 06:47:59.999,2024-04-21 06:47:59.999,06:47,1
408,1713682080000,65046.2,65108.2,65046.1,65108.2,46.015,1713682139999,2994443.3043,1529,26.797,1743896.3416,0,2024-04-21 06:48:59.999,2024-04-21 06:48:59.999,06:48,1
409,1713682140000,65108.1,65108.1,65060.0,65060.1,28.484,1713682199999,1853649.637,1165,10.139,659730.7591,0,2024-04-21 06:49:59.999,2024-04-21 06:49:59.999,06:49,1
410,1713682200000,65060.1,65083.9,65053.7,65060.1,22.946,1713682259999,1492974.6883,892,9.473,616360.7195,0,2024-04-21 06:50:59.999,2024-04-21 06:50:59.999,06:50,1
411,1713682260000,65060.0,65069.3,65051.0,65051.0,33.515,1713682319999,2180403.4923,735,11.443,744457.6066,0,2024-04-21 06:51:59.999,2024-04-21 06:51:59.999,06:51,1
412,1713682320000,65051.1,65051.1,65047.1,65047.1,18.484,1713682379999,1202357.4295,549,2.856,185775.8785,0,2024-04-21 06:52:59.999,2024-04-21 06:52:59.999,06:52,1
413,1713682380000,65047.1,65081.4,65047.1,65075.0,29.615,1713682439999,1926903.4448,789,19.914,1295656.2963,0,2024-04-21 06:53:59.999,2024-04-21 06:53:59.999,06:53,1
414,1713682440000,65074.9,65075.0,65046.1,65046.1,30.677,1713682499999,1995815.3177,658,3.833,249369.637,0,2024-04-21 06:54:59.999,2024-04-21 06:54:59.999,06:54,1
415,1713682500000,65046.1,65064.2,65042.3,65048.7,24.655,1713682559999,1603818.5687,849,17.105,1112680.1022,0,2024-04-21 06:55:59.999,2024-04-21 06:55:59.999,06:55,1
416,1713682560000,65048.7,65070.9,65048.2,65058.4,29.152,1713682619999,1896500.1468,834,11.688,760365.3026,0,2024-04-21 06:56:59.999,2024-04-21 06:56:59.999,06:56,1
417,1713682620000,65058.5,65058.5,65006.5,65010.0,69.775,1713682679999,4536862.1306,1582,10.621,690553.3999,0,2024-04-21 06:57:59.999,2024-04-21 06:57:59.999,06:57,1
418,1713682680000,65010.1,65029.5,65008.6,65020.8,41.193,1713682739999,2678295.3336,1005,22.924,1490450.6739,0,2024-04-21 06:58:59.999,2024-04-21 06:58:59.999,06:58,1
419,1713682740000,65020.9,65020.9,65008.3,65020.7,13.693,1713682799999,890265.1962,671,5.881,382362.53,0,2024-04-21 06:59:59.999,2024-04-21 06:59:59.999,06:59,1
420,1713682800000,65020.6,65064.0,64985.5,65024.0,131.031,1713682859999,8519650.5277,2379,38.141,2480354.0768,0,2024-04-21 07:00:59.999,2024-04-21 07:00:59.999,07:00,1
421,1713682860000,65024.1,65029.0,65015.0,65015.1,16.176,1713682919999,1051791.8902,600,11.701,760818.4521,0,2024-04-21 07:01:59.999,2024-04-21 07:01:59.999,07:01,1
422,1713682920000,65015.0,65038.5,65010.0,65038.4,34.561,1713682979999,2247334.9529,882,15.109,982524.4405,0,2024-04-21 07:02:59.999,2024-04-21 07:02:59.999,07:02,1
423,1713682980000,65038.4,65038.5,65027.5,65027.6,17.607,1713683039999,1145046.0982,509,11.906,774277.9417,0,2024-04-21 07:03:59.999,2024-04-21 07:03:59.999,07:03,1
424,1713683040000,65027.6,65036.6,65015.6,65021.9,27.47,1713683099999,1786366.8316,768,8.613,560073.1741,0,2024-04-21 07:04:59.999,2024-04-21 07:04:59.999,07:04,1
425,1713683100000,65021.8,65049.9,65021.8,65049.9,26.861,1713683159999,1747016.0555,709,19.788,1286973.3982,0,2024-04-21 07:05:59.999,2024-04-21 07:05:59.999,07:05,1
426,1713683160000,65049.8,65079.9,65040.3,65079.9,50.759,1713683219999,3302233.1337,928,41.937,2728339.436,0,2024-04-21 07:06:59.999,2024-04-21 07:06:59.999,07:06,1
427,1713683220000,65079.8,65079.9,65053.1,65061.0,46.155,1713683279999,3003158.1564,931,17.343,1128339.0306,0,2024-04-21 07:07:59.999,2024-04-21 07:07:59.999,07:07,1
428,1713683280000,65060.9,65070.4,65048.2,65070.4,41.644,1713683339999,2709253.4528,906,22.616,1471349.276,0,2024-04-21 07:08:59.999,2024-04-21 07:08:59.999,07:08,1
429,1713683340000,65070.3,65079.9,65052.1,65052.1,26.089,1713683399999,1697495.0469,758,10.754,699723.992,0,2024-04-21 07:09:59.999,2024-04-21 07:09:59.999,07:09,1
430,1713683400000,65052.2,65072.9,65051.3,65070.5,31.736,1713683459999,2064739.5111,751,25.174,1637834.5164,0,2024-04-21 07:10:59.999,2024-04-21 07:10:59.999,07:10,1
431,1713683460000,65070.6,65070.6,65043.5,65043.6,24.293,1713683519999,1580535.3773,737,8.217,534636.5429,0,2024-04-21 07:11:59.999,2024-04-21 07:11:59.999,07:11,1
432,1713683520000,65043.5,65061.5,65032.8,65037.3,29.734,1713683579999,1933916.0868,981,16.722,1087626.6105,0,2024-04-21 07:12:59.999,2024-04-21 07:12:59.999,07:12,1
433,1713683580000,65037.3,65090.3,65013.9,65014.0,124.285,1713683639999,8085970.3707,2064,88.117,5733350.5814,0,2024-04-21 07:13:59.999,2024-04-21 07:13:59.999,07:13,1
434,1713683640000,65014.0,65014.0,64985.2,64985.3,62.743,1713683699999,4078185.2608,1567,14.164,920633.9561,0,2024-04-21 07:14:59.999,2024-04-21 07:14:59.999,07:14,1
435,1713683700000,64985.3,65012.9,64954.5,64996.4,115.303,1713683759999,7492822.1455,2324,49.935,3245443.05,0,2024-04-21 07:15:59.999,2024-04-21 07:15:59.999,07:15,1
436,1713683760000,64996.4,65031.6,64979.2,64988.0,97.317,1713683819999,6326307.5153,1790,22.811,1482835.8442,0,2024-04-21 07:16:59.999,2024-04-21 07:16:59.999,07:16,1
437,1713683820000,64987.9,65018.1,64985.4,64996.9,29.68,1713683879999,1929196.6422,987,18.799,1221927.4208,0,2024-04-21 07:17:59.999,2024-04-21 07:17:59.999,07:17,1
438,1713683880000,64996.9,65023.0,64980.6,64985.4,71.177,1713683939999,4626873.2705,1344,20.896,1358337.0532,0,2024-04-21 07:18:59.999,2024-04-21 07:18:59.999,07:18,1
439,1713683940000,64985.5,65022.3,64985.4,65000.0,45.272,1713683999999,2943074.4039,1032,29.462,1915233.3435,0,2024-04-21 07:19:59.999,2024-04-21 07:19:59.999,07:19,1
440,1713684000000,65000.0,65000.1,64988.8,64991.8,30.932,1713684059999,2010358.9569,737,8.819,573167.4413,0,2024-04-21 07:20:59.999,2024-04-21 07:20:59.999,07:20,1
441,1713684060000,64991.8,65029.5,64960.7,65028.0,161.953,1713684119999,10524103.4128,2748,54.598,3548388.9232,0,2024-04-21 07:21:59.999,2024-04-21 07:21:59.999,07:21,1
442,1713684120000,65029.3,65029.3,64980.9,64980.9,32.592,1713684179999,2118611.2479,1068,5.002,325153.3244,0,2024-04-21 07:22:59.999,2024-04-21 07:22:59.999,07:22,1
443,1713684180000,64980.9,64980.9,64946.0,64950.1,79.099,1713684239999,5138482.4001,1397,32.884,2136306.1207,0,2024-04-21 07:23:59.999,2024-04-21 07:23:59.999,07:23,1
444,1713684240000,64950.1,64968.0,64936.7,64958.9,72.441,1713684299999,4705056.8305,1423,34.826,2262054.813,0,2024-04-21 07:24:59.999,2024-04-21 07:24:59.999,07:24,1
445,1713684300000,64958.9,64958.9,64926.2,64926.3,69.241,1713684359999,4496520.8851,1534,20.097,1305155.4004,0,2024-04-21 07:25:59.999,2024-04-21 07:25:59.999,07:25,1
446,1713684360000,64926.3,64938.0,64871.6,64901.2,273.24,1713684419999,17732933.1204,4289,59.301,3848773.8552,0,2024-04-21 07:26:59.999,2024-04-21 07:26:59.999,07:26,1
447,1713684420000,64901.3,64913.4,64872.4,64872.4,73.358,1713684479999,4760227.6871,1873,26.301,1706765.3089,0,2024-04-21 07:27:59.999,2024-04-21 07:27:59.999,07:27,1
448,1713684480000,64872.5,64914.2,64872.4,64914.1,52.044,1713684539999,3377805.0684,1358,35.402,2297719.7801,0,2024-04-21 07:28:59.999,2024-04-21 07:28:59.999,07:28,1
449,1713684540000,64914.1,64922.3,64902.0,64911.7,48.851,1713684599999,3171139.3705,1244,17.83,1157421.3811,0,2024-04-21 07:29:59.999,2024-04-21 07:29:59.999,07:29,1
450,1713684600000,64911.7,64958.4,64894.9,64958.4,77.398,1713684659999,5025116.7434,1869,49.078,3186680.7823,0,2024-04-21 07:30:59.999,2024-04-21 07:30:59.999,07:30,1
451,1713684660000,64958.5,64958.7,64901.7,64918.9,67.326,1713684719999,4371173.9114,1814,27.04,1755627.2717,0,2024-04-21 07:31:59.999,2024-04-21 07:31:59.999,07:31,1
452,1713684720000,64918.9,64946.0,64883.8,64903.5,164.708,1713684779999,10690340.3974,2249,127.635,8284116.2808,0,2024-04-21 07:32:59.999,2024-04-21 07:32:59.999,07:32,1
453,1713684780000,64903.5,64926.2,64876.8,64917.8,306.824,1713684839999,19912620.1574,3159,234.832,15240248.117,0,2024-04-21 07:33:59.999,2024-04-21 07:33:59.999,07:33,1
454,1713684840000,64917.9,64930.3,64915.0,64930.2,46.056,1713684899999,2990051.5111,1052,21.097,1369653.9634,0,2024-04-21 07:34:59.999,2024-04-21 07:34:59.999,07:34,1
455,1713684900000,64930.3,64957.8,64884.8,64888.7,78.27,1713684959999,5081797.072,1684,30.242,1963556.5406,0,2024-04-21 07:35:59.999,2024-04-21 07:35:59.999,07:35,1
456,1713684960000,64888.8,64914.6,64861.2,64914.6,113.863,1713685019999,7386891.4537,2262,30.704,1992139.1706,0,2024-04-21 07:36:59.999,2024-04-21 07:36:59.999,07:36,1
457,1713685020000,64914.5,64920.3,64900.4,64920.2,35.256,1713685079999,2288574.5799,988,19.338,1255289.9345,0,2024-04-21 07:37:59.999,2024-04-21 07:37:59.999,07:37,1
458,1713685080000,64920.2,64928.9,64911.3,64917.4,52.088,1713685139999,3381564.7312,1201,16.994,1103266.2747,0,2024-04-21 07:38:59.999,2024-04-21 07:38:59.999,07:38,1
459,1713685140000,64917.5,64955.5,64917.4,64951.1,43.256,1713685199999,2809229.4141,1163,32.053,2081657.6186,0,2024-04-21 07:39:59.999,2024-04-21 07:39:59.999,07:39,1
460,1713685200000,64951.0,64974.7,64951.0,64974.6,46.641,1713685259999,3029974.4955,1234,29.284,1902396.6867,0,2024-04-21 07:40:59.999,2024-04-21 07:40:59.999,07:40,1
461,1713685260000,64974.5,64998.4,64974.5,64998.3,78.35,1713685319999,5092050.383,1466,52.473,3410210.1522,0,2024-04-21 07:41:59.999,2024-04-21 07:41:59.999,07:41,1
462,1713685320000,64998.3,65028.6,64995.0,65028.6,76.398,1713685379999,4966388.2222,1563,57.738,3753421.1641,0,2024-04-21 07:42:59.999,2024-04-21 07:42:59.999,07:42,1
463,1713685380000,65028.7,65064.1,65028.7,65061.5,110.604,1713685439999,7194754.6837,2024,71.563,4655094.6983,0,2024-04-21 07:43:59.999,2024-04-21 07:43:59.999,07:43,1
464,1713685440000,65061.4,65061.5,65026.2,65034.1,56.941,1713685499999,3703743.776,1155,22.197,1443808.3906,0,2024-04-21 07:44:59.999,2024-04-21 07:44:59.999,07:44,1
465,1713685500000,65034.1,65051.1,65019.1,65019.2,50.516,1713685559999,3285350.0162,1150,26.885,1748495.5067,0,2024-04-21 07:45:59.999,2024-04-21 07:45:59.999,07:45,1
466,1713685560000,65019.1,65024.9,65001.0,65001.1,41.813,1713685619999,2718397.2794,997,16.763,1089871.9829,0,2024-04-21 07:46:59.999,2024-04-21 07:46:59.999,07:46,1
467,1713685620000,65001.1,65035.0,64992.3,65024.2,84.019,1713685679999,5461999.4419,1323,43.078,2800528.3492,0,2024-04-21 07:47:59.999,2024-04-21 07:47:59.999,07:47,1
468,1713685680000,65024.3,65024.3,65005.7,65009.0,29.423,1713685739999,1912959.3565,758,17.389,1130536.6694,0,2024-04-21 07:48:59.999,2024-04-21 07:48:59.999,07:48,1
469,1713685740000,65009.0,65009.0,64993.8,65001.0,33.757,1713685799999,2194171.2298,715,9.704,630727.6401,0,2024-04-21 07:49:59.999,2024-04-21 07:49:59.999,07:49,1
470,1713685800000,65000.9,65019.4,64994.8,65019.4,16.606,1713685859999,1079474.4701,526,8.172,531225.8744,0,2024-04-21 07:50:59.999,2024-04-21 07:50:59.999,07:50,1
471,1713685860000,65019.4,65069.7,65019.3,65069.7,62.197,1713685919999,4046140.4442,1602,40.334,2623827.11,0,2024-04-21 07:51:59.999,2024-04-21 07:51:59.999,07:51,1
472,1713685920000,65069.7,65100.0,65064.0,65094.2,79.904,1713685979999,5200641.0231,1801,65.482,4261912.2873,0,2024-04-21 07:52:59.999,2024-04-21 07:52:59.999,07:52,1
473,1713685980000,65094.1,65095.1,65076.9,65086.7,64.795,1713686039999,4217388.4693,1248,38.864,2529547.1308,0,2024-04-21 07:53:59.999,2024-04-21 07:53:59.999,07:53,1
474,1713686040000,65086.7,65133.0,65086.6,65113.4,102.062,1713686099999,6645292.7687,1504,71.522,4656702.0605,0,2024-04-21 07:54:59.999,2024-04-21 07:54:59.999,07:54,1
475,1713686100000,65113.5,65139.1,65113.5,65133.1,96.089,1713686159999,6258240.2249,1422,62.332,4059607.3343,0,2024-04-21 07:55:59.999,2024-04-21 07:55:59.999,07:55,1
476,1713686160000,65133.1,65133.2,65125.4,65128.1,54.806,1713686219999,3569577.2923,942,23.333,1519682.7341,0,2024-04-21 07:56:59.999,2024-04-21 07:56:59.999,07:56,1
477,1713686220000,65128.0,65128.1,65109.0,65126.6,54.423,1713686279999,3544085.0079,882,20.008,1302916.2092,0,2024-04-21 07:57:59.999,2024-04-21 07:57:59.999,07:57,1
478,1713686280000,65126.5,65126.6,65109.0,65114.6,66.482,1713686339999,4329275.2653,769,18.49,1204047.5905,0,2024-04-21 07:58:59.999,2024-04-21 07:58:59.999,07:58,1
479,1713686340000,65114.6,65118.7,65080.8,65109.8,237.178,1713686399999,15441238.4187,1792,62.694,4081193.5376,0,2024-04-21 07:59:59.999,2024-04-21 07:59:59.999,07:59,1
480,1713686400000,65109.8,65144.9,65109.2,65134.7,152.462,1713686459999,9929293.7442,2076,73.663,4797346.6351,0,2024-04-21 08:00:59.999,2024-04-21 08:00:59.999,08:00,1
481,1713686460000,65134.7,65134.7,65098.8,65115.3,67.519,1713686519999,4396725.9376,1162,15.082,982074.6643,0,2024-04-21 08:01:59.999,2024-04-21 08:01:59.999,08:01,1
482,1713686520000,65115.3,65129.8,65104.1,65104.1,64.712,1713686579999,4214265.4706,1061,16.834,1096279.569,0,2024-04-21 08:02:59.999,2024-04-21 08:02:59.999,08:02,1
483,1713686580000,65104.0,65134.8,65101.0,65120.1,40.38,1713686639999,2629750.5817,955,21.036,1369932.6237,0,2024-04-21 08:03:59.999,2024-04-21 08:03:59.999,08:03,1
484,1713686640000,65120.0,65129.0,65120.0,65129.0,20.406,1713686699999,1328958.9767,572,11.799,768414.4517,0,2024-04-21 08:04:59.999,2024-04-21 08:04:59.999,08:04,1
485,1713686700000,65128.9,65199.4,65128.9,65190.2,217.435,1713686759999,14169804.3961,3302,176.653,11512039.8626,0,2024-04-21 08:05:59.999,2024-04-21 08:05:59.999,08:05,1
486,1713686760000,65190.1,65195.3,65163.9,65175.9,75.028,1713686819999,4890399.5839,1349,36.599,2385667.9415,0,2024-04-21 08:06:59.999,2024-04-21 08:06:59.999,08:06,1
487,1713686820000,65176.0,65191.2,65172.8,65179.2,58.002,1713686879999,3780605.6985,1233,33.906,2210018.1306,0,2024-04-21 08:07:59.999,2024-04-21 08:07:59.999,08:07,1
488,1713686880000,65179.2,65188.1,65103.6,65128.9,155.474,1713686939999,10128809.3259,2555,40.874,2663036.5022,0,2024-04-21 08:08:59.999,2024-04-21 08:08:59.999,08:08,1
489,1713686940000,65129.0,65164.1,65116.0,65154.0,57.426,1713686999999,3740791.671,1189,38.128,2483751.7478,0,2024-04-21 08:09:59.999,2024-04-21 08:09:59.999,08:09,1
490,1713687000000,65154.0,65154.1,65123.0,65147.0,79.715,1713687059999,5192322.9158,1437,50.74,3304959.7543,0,2024-04-21 08:10:59.999,2024-04-21 08:10:59.999,08:10,1
491,1713687060000,65147.0,65147.0,65120.5,65120.6,71.771,1713687119999,4674544.3102,1149,27.096,1764729.9366,0,2024-04-21 08:11:59.999,2024-04-21 08:11:59.999,08:11,1
492,1713687120000,65120.6,65120.6,65080.5,65080.5,62.511,1713687179999,4069409.4617,1269,13.955,908461.6289,0,2024-04-21 08:12:59.999,2024-04-21 08:12:59.999,08:12,1
493,1713687180000,65080.6,65085.8,65074.0,65074.0,46.672,1713687239999,3037410.2973,875,11.206,729263.1135,0,2024-04-21 08:13:59.999,2024-04-21 08:13:59.999,08:13,1
494,1713687240000,65074.1,65074.1,65051.0,65064.1,58.238,1713687299999,3789005.872,1083,12.21,794405.6941,0,2024-04-21 08:14:59.999,2024-04-21 08:14:59.999,08:14,1
495,1713687300000,65064.0,65102.4,65060.3,65099.9,93.29,1713687359999,6071593.6615,1071,70.011,4556491.4534,0,2024-04-21 08:15:59.999,2024-04-21 08:15:59.999,08:15,1
496,1713687360000,65099.9,65122.0,65082.6,65093.8,60.077,1713687419999,3911189.3092,1209,25.091,1633495.2238,0,2024-04-21 08:16:59.999,2024-04-21 08:16:59.999,08:16,1
497,1713687420000,65093.8,65093.8,65075.0,65077.8,32.13,1713687479999,2091097.2755,768,12.096,787235.1697,0,2024-04-21 08:17:59.999,2024-04-21 08:17:59.999,08:17,1
498,1713687480000,65077.9,65077.9,65016.0,65027.4,76.774,1713687539999,4993477.3942,1857,13.131,853927.5992,0,2024-04-21 08:18:59.999,2024-04-21 08:18:59.999,08:18,1
499,1713687540000,65027.4,65050.0,65027.4,65046.0,31.989,1713687599999,2080715.224,703,16.728,1088032.3365,0,2024-04-21 08:19:59.999,2024-04-21 08:19:59.999,08:19,1
500,1713687600000,65046.0,65046.0,65000.0,65015.8,63.679,1713687659999,4140170.9412,1508,15.319,995902.1085,0,2024-04-21 08:20:59.999,2024-04-21 08:20:59.999,08:20,1
501,1713687660000,65015.9,65015.9,64955.7,64964.5,179.045,1713687719999,11634662.5942,2633,30.606,1988699.1206,0,2024-04-21 08:21:59.999,2024-04-21 08:21:59.999,08:21,1
502,1713687720000,64964.4,64975.0,64935.5,64975.0,162.117,1713687779999,10528745.2436,2361,68.327,4437485.7273,0,2024-04-21 08:22:59.999,2024-04-21 08:22:59.999,08:22,1
